98.4,-310,15,1
98.375,1473,-1,3
98.375,1473,-9,5
98.375,1473,-1,3
98.375,1473,-2,1
98.375,1473,-1,3
98.375,1473,-1,2
98.375,1473,-1,5
98.375,1473,-3,2
98.375,1473,-4,3
98.375,1473,-1,2
98.38,401,2,5
98.38,401,1,2
98.38,401,1,3
98.38,401,5,1
98.38,401,1,3
98.38,401,2,2
98.38,401,1,1
98.38,401,1,5
98.38,401,8,1
98.38,401,2,5
98.385,-1,-7,1
98.395,-1852,-11,4
98.4,-317,7,1
98.375,1487,14,1
98.395,-1848,-4,3
98.38,400,-1,1
98.39,-672,-15,5
98.395,-1855,7,5
98.375,1478,-9,5
98.38,410,10,3
98.39,-639,-1,3
98.39,-639,-6,1
98.39,-639,-3,4
98.39,-639,-4,1
98.39,-639,-1,3
98.39,-639,-6,2
98.39,-639,-2,4
98.39,-639,-3,1
98.39,-639,-6,2
98.39,-639,-1,3
98.395,-1841,-14,3
98.375,1499,2,1
98.375,1499,2,4
98.375,1499,4,1
98.375,1499,4,4
98.375,1499,2,1
98.375,1499,1,1
98.375,1499,1,3
98.375,1499,1,3
98.375,1499,3,3
98.375,1499,1,5
98.38,424,14,2
98.395,-1835,-6,2
98.375,1496,-3,2
98.38,427,3,5
98.39,-636,-3,1
98.395,-1839,4,3
98.375,1555,18,1
98.375,1555,2,4
98.375,1555,9,2
98.375,1555,3,4
98.375,1555,1,1
98.375,1555,1,1
98.375,1555,3,3
98.375,1555,8,5
98.375,1555,12,4
98.375,1555,2,2
98.38,452,2,3
98.38,452,1,2
98.38,452,3,4
98.38,452,5,1
98.38,452,3,1
98.38,452,1,2
98.38,452,1,4
98.38,452,1,1
98.38,452,3,1
98.38,452,5,4
98.395,-1834,-5,2
98.375,1556,1,1
98.38,466,14,1
98.395,-1836,2,2
98.375,1566,10,5
98.38,467,1,3
98.39,-632,-4,2
98.38,471,4,1
98.39,-612,-20,5
98.395,-1841,5,4
98.375,1576,10,4
98.38,476,5,3
98.39,-607,-5,4
98.395,-1817,-4,4
98.395,-1817,-1,5
98.395,-1817,-4,5
98.395,-1817,-1,4
98.395,-1817,-2,4
98.395,-1817,-2,1
98.395,-1817,-5,5
98.395,-1817,-1,1
98.395,-1817,-2,2
98.395,-1817,-2,4
98.4,-342,5,2
98.4,-342,6,2
98.4,-342,1,1
98.4,-342,4,3
98.4,-342,1,2
98.4,-342,1,5
98.4,-342,2,4
98.4,-342,2,4
98.4,-342,2,3
98.4,-342,1,3
98.405,-125,-5,3
98.375,1585,9,1
98.405,-116,-9,3
98.375,1597,12,4
98.38,488,12,1
98.39,-577,-1,1
98.39,-577,-8,3
98.39,-577,-2,2
98.39,-577,-2,2
98.39,-577,-1,1
98.39,-577,-3,3
98.39,-577,-2,3
98.39,-577,-3,4
98.39,-577,-3,3
98.39,-577,-5,4
98.395,-1837,20,4
98.405,-121,5,3
98.38,483,-5,3
98.395,-1842,5,3
98.405,-130,9,5
98.375,1587,-10,4
98.395,-1867,1,5
98.395,-1867,4,2
98.395,-1867,1,2
98.395,-1867,1,1
98.395,-1867,2,5
98.395,-1867,2,1
98.395,-1867,8,4
98.395,-1867,2,5
98.395,-1867,3,5
98.395,-1867,1,3
98.4,-317,-2,3
98.4,-317,-1,2
98.4,-317,-2,5
98.4,-317,-4,5
98.4,-317,-3,3
98.4,-317,-5,1
98.4,-317,-2,1
98.4,-317,-1,4
98.4,-317,-2,2
98.4,-317,-3,1
98.375,1623,2,5
98.375,1623,2,3
98.375,1623,2,1
98.375,1623,2,4
98.375,1623,4,3
98.375,1623,11,5
98.375,1623,1,2
98.375,1623,3,3
98.375,1623,3,5
98.375,1623,6,1
98.38,510,3,2
98.38,510,1,4
98.38,510,2,4
98.38,510,5,5
98.38,510,1,1
98.38,510,2,1
98.38,510,3,5
98.38,510,1,1
98.38,510,7,3
98.38,510,2,2
98.39,-567,-10,5
98.375,1629,6,5
98.38,503,-7,1
98.39,-554,-13,2
98.395,-1873,6,5
98.375,1611,-18,3
98.38,536,1,4
98.38,536,1,3
98.38,536,1,5
98.38,536,2,2
98.38,536,2,1
98.38,536,3,3
98.38,536,9,2
98.38,536,2,2
98.38,536,9,3
98.38,536,3,3
98.39,-544,-10,3
98.395,-1844,-1,5
98.395,-1844,-4,2
98.395,-1844,-1,5
98.395,-1844,-3,1
98.395,-1844,-8,5
98.395,-1844,-1,4
98.395,-1844,-1,5
