98.325,-945,5,1
98.33,-2062,-2,5
98.33,-2062,-1,4
98.33,-2062,-9,4
98.33,-2062,-15,3
98.33,-2062,-1,1
98.33,-2062,-1,1
98.33,-2062,-6,2
98.33,-2062,-2,4
98.33,-2062,-1,3
98.33,-2062,-2,2
98.31,1269,4,5
98.31,1269,2,2
98.31,1269,5,3
98.31,1269,3,4
98.31,1269,1,4
98.31,1269,2,5
98.31,1269,2,1
98.31,1269,2,4
98.31,1269,6,2
98.31,1269,1,5
98.315,804,-38,4
98.315,804,-4,3
98.315,804,-3,2
98.315,804,-11,1
98.315,804,-1,2
98.315,804,-4,1
98.315,804,-12,2
98.315,804,-13,4
98.315,804,-6,1
98.315,804,-2,4
98.325,-958,13,4
98.33,-2094,1,5
98.33,-2094,5,4
98.33,-2094,4,4
98.33,-2094,3,1
98.33,-2094,2,1
98.33,-2094,5,4
98.33,-2094,2,1
98.33,-2094,4,4
98.33,-2094,1,4
98.33,-2094,5,2
98.31,1279,10,1
98.315,794,-10,5
98.32,9876,2,3
98.32,9876,2,5
98.325,-970,12,2
98.33,-2138,13,1
98.33,-2138,5,3
98.33,-2138,2,1
98.33,-2138,1,5
98.33,-2138,4,1
98.33,-2138,1,2
98.33,-2138,5,4
98.33,-2138,2,2
98.33,-2138,6,1
98.33,-2138,5,4
98.305,217,15,3
98.32,9876,1,2
98.32,-1,-3,1
98.325,-980,10,3
98.33,-2129,-9,5
98.31,1281,2,5
98.31,1286,5,3
98.315,792,-2,2
98.325,-909,-6,2
98.325,-909,-8,1
98.325,-909,-2,3
98.325,-909,-16,4
98.325,-909,-7,2
98.325,-909,-5,5
98.325,-909,-9,2
98.325,-909,-11,1
98.325,-909,-3,1
98.325,-909,-4,2
98.33,-2203,3,4
98.33,-2203,2,5
98.33,-2203,1,1
98.33,-2203,7,3
98.33,-2203,1,3
98.33,-2203,6,3
98.33,-2203,27,1
98.33,-2203,6,5
98.33,-2203,10,1
98.33,-2203,11,4
98.32,9876,1,1
98.32,9876,1,1
98.32,9876,1,5
98.325,-896,-13,4
98.33,-2206,3,4
98.31,287,-245,1
98.31,287,-1,2
98.31,287,-108,2
98.31,287,-20,3
98.31,287,-71,5
98.31,287,-14,2
98.31,287,-163,3
98.31,287,-71,3
98.31,287,-264,3
98.31,287,-42,2
98.315,788,-4,2
98.32,2,-9,5
98.325,-867,-4,2
98.325,-867,-2,5
98.325,-867,-1,1
98.325,-867,-8,1
98.325,-867,-2,1
98.325,-867,-1,3
98.325,-867,-5,3
98.325,-867,-4,2
98.325,-867,-1,2
98.325,-867,-1,2
98.33,-2201,-5,5
98.315,766,-2,5
98.315,766,-2,5
98.315,766,-1,2
98.315,766,-1,4
98.315,766,-2,4
98.315,766,-1,3
98.315,766,-2,5
98.315,766,-4,3
98.315,766,-6,3
98.315,766,-1,2
98.32,40,4,1
98.32,40,1,4
98.32,40,3,4
98.32,40,2,2
98.32,40,3,4
98.32,40,1,1
98.32,40,2,1
98.32,40,1,2
98.32,40,10,5
98.32,40,11,4
98.315,763,-3,3
98.32,64,4,1
98.32,64,1,1
98.32,64,3,2
98.32,64,3,5
98.32,64,2,1
98.32,64,1,3
98.32,64,3,5
98.32,64,3,2
98.32,64,1,4
98.32,64,3,4
98.325,-856,-11,5
98.33,-2209,8,4
98.325,-762,-15,1
98.325,-762,-15,4
98.325,-762,-3,4
98.325,-762,-8,4
98.325,-762,-11,4
98.325,-762,-5,3
98.325,-762,-5,5
98.325,-762,-5,3
98.325,-762,-8,3
98.325,-762,-19,1
98.33,-2266,7,2
98.33,-2266,1,5
98.33,-2266,2,4
98.33,-2266,5,2
98.33,-2266,9,2
98.33,-2266,17,3
98.33,-2266,9,2
98.33,-2266,2,1
98.33,-2266,1,1
98.33,-2266,4,1
98.315,778,15,5
98.32,63,-1,3
98.325,-741,-1,2
98.325,-741,-1,1
98.325,-741,-4,2
98.325,-741,-4,4
98.325,-741,-2,5
98.325,-741,-4,5
98.325,-741,-2,2
98.325,-741,-1,5
98.325,-741,-1,1
98.325,-741,-1,4
98.33,-2340,9,3
98.33,-2340,8,1
98.33,-2340,3,5
98.33,-2340,32,3
98.33,-2340,1,3
98.33,-2340,2,4
98.33,-2340,2,5
98.33,-2340,3,1
98.33,-2340,10,2
98.33,-2340,4,3
98.32,62,-1,1
98.325,-728,-13,3
98.33,-2328,-12,5
98.315,780,2,4
98.32,61,-1,1
98.33,-2327,-1,3
98.315,784,4,3
98.325,-721,-7,5
98.33,-2335,8,2
98.315,818,6,1
98.315,818,2,4
98.315,818,7,4
98.315,818,1,2
98.315,818,5,1
98.315,818,6,1
98.315,818,1,3
98.315,818,3,5
98.315,818,2,3
98.315,818,1,1
98.325,-674,-5,2
98.325,-674,-1,2
98.325,-674,-9,1
98.325,-674,-4,4
98.325,-674,-8,2
98.325,-674,-2,5
98.325,-674,-8,3
98.325,-674,-7,1
98.325,-674,-2,5
98.325,-674,-1,2
98.33,-2347,12,3
98.315,832,14,4
98.325,-670,-4,3
98.33,-2286,-6,3
98.33,-2286,-2,3
98.33,-2286,-2,1
98.33,-2286,-8,2
98.33,-2286,-28,3
98.33,-2286,-6,3
98.33,-2286,-5,5
98.33,-2286,-2,5
98.33,-2286,-1,1
98.33,-2286,-1,2
98.315,848,16,4
98.32,57,-4,5
98.3,194,-2,3
98.3,194,-6,2
98.3,194,-1,4
98.3,194,-1,3
98.3,194,-3,4
98.3,194,-4,5
98.3,194,-2,1
98.3,194,-4,4
98.3,194,-1,1
98.3,194,-6,1
98.32,87,1,2
98.32,87,3,3
98.32,87,2,5
98.32,87,1,4
98.32,87,2,3
98.32,87,3,5
98.32,87,1,4
98.32,87,1,5
98.32,87,12,3
98.32,87,4,2
98.325,-665,-5,5
98.33,-2219,-4,4
98.33,-2219,-11,1
98.33,-2219,-1,1
98.33,-2219,-13,1
98.33,-2219,-10,2
98.33,-2219,-4,2
98.33,-2219,-10,3
98.33,-2219,-9,2
98.33,-2219,-1,1
98.33,-2219,-4,4
98.315,849,1,1
98.325,-660,-5,5
98.33,-2214,-5,3
98.325,-661,1,3
98.33,-2212,-2,2
98.315,860,11,5
98.32,86,-1,1
98.325,-655,-6,3
98.33,-2152,-4,1
98.33,-2152,-6,1
98.33,-2152,-5,3
98.33,-2152,-3,5
98.33,-2152,-10,3
98.33,-2152,-2,4
98.33,-2152,-2,3
98.33,-2152,-2,2
98.33,-2152,-12,1
98.33,-2152,-14,4
98.315,888,1,2
98.315,888,5,4
98.315,888,1,4
98.315,888,1,4
98.315,888,8,2
98.315,888,1,5
98.315,888,1,3
98.315,888,7,5
98.315,888,2,3
98.315,888,1,2
98.325,-654,-1,1
98.33,-2133,-19,5
98.315,900,12,5
98.3,179,-15,1
98.305,202,-15,1
98.31,272,-15,3
98.315,869,-16,1
98.315,885,-15,2
98.325,-648,-6,5
98.325,-637,-11,5
98.33,-2119,-14,5
98.33,-2104,-15,4
98.33,-2076,-3,1
98.33,-2076,-1,3
98.33,-2076,-5,1
98.33,-2076,-9,5
98.33,-2076,-2,3
98.33,-2076,-1,2
98.33,-2076,-4,4
98.33,-2076,-1,2
98.33,-2076,-1,5
98.33,-2076,-1,3
98.335,-321,-15,4
98.34,-456,-15,5
98.305,198,-4,4
98.315,931,8,3
98.315,931,10,2
98.315,931,14,4
98.315,931,6,2
98.315,931,3,4
98.315,931,8,4
98.315,931,2,1
98.315,931,2,2
98.315,931,4,1
98.315,931,5,5
98.32,92,6,2
98.325,-610,-2,3
98.325,-610,-2,3
98.325,-610,-3,4
98.325,-610,-6,1
98.325,-610,-2,4
98.325,-610,-2,3
98.325,-610,-5,4
98.325,-610,-2,2
98.325,-610,-1,2
98.325,-610,-2,2
98.33,-2046,-4,1
98.33,-2046,-2,2
98.33,-2046,-2,4
98.33,-2046,-1,4
98.33,-2046,-5,3
98.33,-2046,-1,1
98.33,-2046,-2,3
98.33,-2046,-2,1
98.33,-2046,-3,2
98.33,-2046,-8,3
98.315,926,-5,5
98.325,-609,-1,2
98.315,921,-5,5
98.3,177,-2,5
98.305,183,-15,3
98.31,257,-15,3
98.315,906,-15,4
98.325,-610,1,5
98.33,-2055,9,3
98.315,870,-1,3
98.315,870,-4,5
98.315,870,-4,3
98.315,870,-1,3
98.315,870,-5,5
98.315,870,-2,2
98.315,870,-10,4
