98.39,-465,-1,3
98.39,-465,-10,5
98.39,-465,-10,3
98.39,-465,-1,4
98.39,-465,-19,3
98.39,-465,-13,2
98.39,-465,-1,2
98.39,-465,-15,4
98.39,-465,-9,4
98.39,-465,-12,5
98.395,-166,1,3
98.395,-166,2,3
98.395,-166,4,3
98.395,-166,3,2
98.395,-166,6,4
98.395,-166,1,2
98.395,-166,9,3
98.395,-166,12,2
98.395,-166,4,3
98.395,-166,3,2
98.4,-277,-6,5
98.375,931,10,5
98.39,-477,12,5
98.375,908,-3,4
98.375,908,-7,4
98.375,908,-1,2
98.375,908,-3,4
98.375,908,-2,1
98.375,908,-1,4
98.375,908,-1,3
98.375,908,-1,1
98.375,908,-3,1
98.375,908,-1,3
98.375,925,17,2
98.39,-462,-15,4
98.375,945,20,3
98.38,436,-4,4
98.38,436,-3,2
98.38,436,-1,3
98.38,436,-4,3
98.38,436,-2,5
98.38,436,-2,2
98.38,436,-1,1
98.38,436,-8,4
98.38,436,-1,1
98.38,436,-4,1
98.39,-515,8,4
98.39,-515,1,4
98.39,-515,15,4
98.39,-515,4,3
98.39,-515,2,3
98.39,-515,2,4
98.39,-515,6,4
98.39,-515,5,2
98.39,-515,4,4
98.39,-515,6,5
98.395,-121,-2,3
98.395,-121,-1,4
98.395,-121,-15,4
98.395,-121,-3,2
98.395,-121,-2,5
98.395,-121,-4,4
98.395,-121,-6,5
98.395,-121,-1,4
98.395,-121,-10,3
98.395,-121,-1,1
98.4,-283,6,4
98.375,955,10,1
98.39,-530,15,1
98.36,20,-9,2
98.365,234,9,4
98.375,915,-4,4
98.375,915,-3,3
98.375,915,-3,1
98.375,915,-3,2
98.375,915,-5,3
98.375,915,-8,5
98.375,915,-5,1
98.375,915,-1,1
98.375,915,-4,4
98.375,915,-4,5
98.38,489,3,2
98.38,489,2,4
98.38,489,3,4
98.38,489,10,4
98.38,489,10,3
98.38,489,1,5
98.38,489,5,1
98.38,489,4,3
98.38,489,8,4
98.38,489,7,3
98.385,-109,-14,3
98.39,-408,-3,4
98.39,-408,-31,1
98.39,-408,-7,5
98.39,-408,-2,1
98.39,-408,-5,4
98.39,-408,-18,3
98.39,-408,-4,4
98.39,-408,-5,3
98.39,-408,-8,3
98.39,-408,-39,4
98.395,-166,4,1
98.395,-166,3,3
98.395,-166,1,5
98.395,-166,11,1
98.395,-166,2,2
98.395,-166,9,3
98.395,-166,1,4
98.395,-166,4,5
98.395,-166,5,1
98.395,-166,5,3
98.4,-266,-17,2
98.405,-80,9,1
98.36,11,-9,4
98.365,243,9,2
98.375,896,-19,5
98.38,488,-1,2
98.38,489,1,5
98.385,-108,-1,4
98.39,-419,11,5
98.395,-181,15,1
98.4,-265,-1,2
98.36,20,9,2
98.365,209,-5,4
98.365,209,-7,2
98.365,209,-6,3
98.365,209,-1,2
98.365,209,-3,1
98.365,209,-2,1
98.365,209,-4,4
98.365,209,-1,3
98.365,209,-4,5
98.365,209,-1,1
98.37,192,1,5
98.375,847,-5,3
98.375,847,-2,3
98.375,847,-12,2
98.375,847,-2,1
98.375,847,-3,5
98.375,847,-5,4
98.375,847,-5,2
98.375,847,-5,3
98.375,847,-4,5
98.375,847,-6,3
98.375,886,-1,3
98.375,887,2,1
98.375,887,2,3
98.375,887,4,1
98.375,887,10,3
98.375,887,1,3
98.375,887,9,4
98.375,887,4,4
98.375,887,2,4
98.375,887,2,4
98.375,887,4,2
98.38,488,-1,1
98.385,-107,-1,1
98.39,-418,-1,1
98.39,-417,-1,2
98.365,234,1,3
98.365,234,4,1
98.365,234,2,4
98.365,234,5,2
98.365,234,5,1
98.365,234,1,2
98.365,234,1,1
98.365,234,3,5
98.365,234,1,2
98.365,234,2,1
98.37,191,-1,4
98.39,-416,-1,4
98.36,11,-9,4
98.365,243,9,1
98.39,-412,-4,5
98.36,88,1,1
98.36,88,3,4
98.36,88,11,5
98.36,88,10,4
98.36,88,31,2
98.36,88,2,2
98.36,88,3,1
98.36,88,11,2
98.36,88,1,1
98.36,88,4,3
98.365,166,-12,3
98.365,166,-7,1
98.365,166,-9,3
98.365,166,-18,1
98.365,166,-10,1
98.365,166,-10,1
98.365,166,-1,5
98.365,166,-1,2
98.365,166,-4,1
98.365,166,-5,3
98.385,-106,-1,1
98.39,-413,1,2
98.36,79,-9,4
98.365,175,9,5
98.375,880,-6,5
98.38,487,-1,1
98.385,-107,1,2
98.4,-266,1,1
98.36,188,2,1
98.36,188,13,1
98.36,188,21,3
98.36,188,19,2
98.36,188,10,2
98.36,188,4,5
98.36,188,5,3
98.36,188,17,1
98.36,188,2,3
98.36,188,16,4
98.365,162,-13,2
98.37,204,13,3
98.375,873,-7,2
98.38,514,2,5
98.38,514,4,5
98.38,514,1,4
98.38,514,5,2
98.38,514,2,3
98.38,514,2,3
98.38,514,1,1
98.38,514,2,1
98.38,514,1,1
98.38,514,7,1
98.39,-409,-4,3
98.375,883,10,4
98.385,-108,1,5
98.39,-408,-1,1
98.385,9876,15,2
98.385,9876,2,2
98.385,9876,2,1
98.385,9876,3,2
98.385,9876,32,2
98.385,9876,18,3
98.385,9876,14,3
98.385,9876,1,2
98.385,9876,15,3
98.385,9876,6,2
98.36,20,-5,5
98.36,20,-8,5
98.36,20,-8,5
98.36,20,-15,1
98.36,20,-24,5
98.36,20,-9,3
98.36,20,-1,4
98.36,20,-1,3
98.36,20,-20,4
98.36,20,-77,4
98.365,234,1,3
98.365,234,5,2
98.365,234,10,4
98.365,234,1,4
98.365,234,2,3
98.365,234,33,1
98.365,234,3,3
98.365,234,1,5
98.365,234,6,3
98.365,234,10,5
98.37,191,-13,4
98.375,909,2,2
98.375,909,1,5
98.375,909,2,5
98.375,909,2,3
98.375,909,1,1
98.375,909,2,3
98.375,909,8,5
98.375,909,1,3
98.375,909,6,5
98.375,909,1,3
98.38,359,-22,3
98.38,359,-5,5
98.38,359,-14,3
98.38,359,-4,5
98.38,359,-12,2
98.38,359,-18,2
98.38,359,-13,2
98.38,359,-4,3
98.38,359,-56,1
98.38,359,-7,3
98.385,-91,-17,5
98.395,-920,16,4
98.395,-920,1,1
98.395,-920,24,4
98.395,-920,122,5
98.395,-920,127,5
98.395,-920,141,1
98.395,-920,69,4
98.395,-920,226,5
98.395,-920,7,4
98.395,-920,6,3
98.385,37,18,4
98.375,887,-3,3
98.375,887,-1,5
98.375,887,-1,4
98.375,887,-1,3
98.375,887,-2,3
98.375,887,-1,2
98.375,887,-4,2
98.375,887,-1,5
98.375,887,-6,2
98.375,887,-2,3
98.38,395,2,3
98.38,395,5,1
98.38,395,5,1
98.38,395,1,2
98.38,395,3,3
98.38,395,9,3
98.38,395,1,2
98.38,395,3,4
98.38,395,1,2
98.38,395,6,5
98.39,-391,-17,1
98.395,-955,1,1
98.395,-955,10,5
98.395,-955,6,4
98.395,-955,8,4
98.395,-955,3,3
98.395,-955,1,3
98.395,-955,1,1
98.395,-955,3,2
98.395,-955,1,5
98.395,-955,1,4
98.375,878,-9,4
98.375,918,12,3
98.375,918,7,5
98.375,918,2,4
98.375,918,1,1
98.375,918,5,3
98.375,918,4,2
98.375,918,3,1
98.375,918,4,2
98.375,918,1,5
98.375,918,1,4
98.375,923,5,3
98.375,933,10,2
98.375,978,18,1
98.375,978,3,4
98.375,978,5,3
98.375,978,4,1
98.375,978,4,1
98.375,978,2,1
98.375,978,4,5
98.375,978,1,3
98.375,978,2,1
98.375,978,2,5
98.38,404,9,2
98.39,-394,4,3
98.39,-390,14,2
98.39,-389,-2,5
98.39,-376,-13,1
98.395,-965,10,1
98.395,-944,1,2
98.395,-944,2,1
98.395,-944,1,4
